176014,9,0,0,50
358677,9,0,0,35
166339,10,0,0,40
108435,14,0,0,47
347530,9,0,0,35
131461,5,0,0,24
187046,7,0,0,45
38151,10,0,0,12
47907,13,0,0,48
341762,14,0,0,65
241885,9,0,0,45
166295,13,0,0,41
331395,11,0,0,42
194723,10,0,0,40
229051,10,0,0,40
323055,9,0,0,40
49595,14,0,0,72
169496,13,0,0,50
77634,7,0,0,45
333530,14,0,0,40
223881,15,99999,0,70
50282,10,3325,0,45
107443,2,0,0,40
192337,14,0,0,40
265266,9,0,0,40
163671,9,0,1887,65
189710,4,0,0,45
182539,10,0,0,45
178778,10,0,0,40
118686,10,0,0,20
248990,2,0,0,24
31873,13,0,0,40
25610,12,0,0,40
176341,13,0,0,40
147002,9,0,0,40
121441,10,0,0,55
398625,7,0,0,40
108366,13,0,0,46
257295,10,0,2258,40
102202,11,0,0,40
132879,10,0,0,50
209801,5,0,0,40
24185,13,0,0,38
121124,14,0,0,35
337664,9,0,0,40
212102,9,0,0,30
167687,9,1409,0,50
226296,9,0,0,40
184271,13,0,0,36
72594,10,0,0,55
46537,14,0,0,40
137192,9,0,0,12
177114,14,0,0,60
223352,9,1055,0,30
47541,9,0,0,40
114797,9,0,0,36
213383,10,0,0,40
390997,2,0,0,50
237601,13,0,0,55
103344,13,10520,0,50
82540,10,0,0,60
178385,14,0,0,48
188246,9,0,0,40
20057,10,0,0,38
203871,11,0,1887,40
178709,14,0,0,40
342719,16,0,0,45
267989,10,0,0,40
93193,9,0,0,40
196690,11,0,1669,42
67222,13,0,0,45
180374,9,0,0,40
55720,14,0,0,45
236879,1,0,0,40
65389,9,0,0,30
289147,9,0,0,40
54953,9,0,0,40
226385,14,0,0,40
206964,10,0,0,40
253814,9,0,0,35
129573,10,0,0,50
485117,13,0,0,20
254291,14,0,0,40
134890,13,0,0,40
54373,10,0,0,40
172475,9,0,0,40
406051,16,0,0,80
236262,7,0,0,12
607848,10,7688,0,45
197365,9,0,0,40
123397,9,0,0,40
102828,9,0,0,35
121471,13,0,0,40
224512,14,0,0,55
188644,1,0,0,40
182360,9,0,0,60
119156,9,0,0,50
362883,9,5013,0,40
151159,6,0,0,99
182108,16,0,0,40
106698,12,0,0,40
188246,9,0,0,40
65080,9,0,0,50
434467,9,0,0,48
105010,9,0,2051,20
285169,7,0,0,40
95577,9,0,0,12
370183,9,0,0,40
73296,9,1831,0,40
127961,9,0,0,40
25031,10,0,0,10
172907,10,0,0,35
215624,10,0,0,40
205499,16,0,0,77
126327,12,0,0,40
162187,10,0,1887,40
159911,9,0,0,40
332401,15,99999,0,65
153044,9,0,0,7
117217,13,0,0,45
356882,16,0,0,20
402462,13,0,0,30
184016,9,0,0,40
242960,11,0,0,50
41099,10,0,0,50
294270,5,0,0,35
249362,7,0,0,50
42984,15,0,0,70
69586,10,0,0,40
238959,14,9562,0,40
71417,9,3103,0,40
101752,11,0,0,56
306164,9,0,0,40
158746,9,0,0,40
205504,9,0,0,20
133963,13,0,1977,40
219509,9,0,0,40
26781,9,0,0,40
186916,14,0,0,60
157886,12,0,0,40
219034,7,0,0,40
183284,13,0,0,50
182117,10,0,0,40
187164,9,0,1672,45
306779,10,0,0,50
296282,13,0,0,40
212311,10,0,0,40
132870,9,0,4356,18
219021,15,0,0,35
124963,9,0,0,30
158751,11,0,0,55
166056,9,0,0,40
205649,12,0,0,20
188220,9,0,0,35
100800,14,0,0,35
160647,13,0,0,40
454915,6,0,0,40
343789,13,7688,0,55
216181,10,0,0,35
71458,10,0,0,50
93208,9,0,0,75
120359,9,0,0,40
320194,15,0,0,48
377757,6,0,0,70
111483,10,7298,0,40
60783,6,0,0,15
156003,9,0,0,40
271393,12,0,0,40
185407,13,0,0,50
136198,13,0,0,15
114967,13,0,0,40
347530,9,0,0,25
199172,13,0,0,40
155621,10,0,0,50
240172,13,0,0,50
55284,9,0,0,25
520759,9,0,0,30
138852,9,7298,0,40
190406,15,25236,0,36
512103,10,0,0,40
100219,12,0,0,45
165304,10,0,1485,40
199067,9,0,0,40
142494,6,0,0,40
704108,14,0,0,40
81145,10,0,0,25
157886,10,0,0,40
384248,10,0,0,50
24384,4,0,0,10
133299,11,0,0,40
34273,11,0,1876,36
225904,15,0,0,40
207677,4,0,0,70
88653,10,0,0,40
151763,14,0,0,25
110723,7,0,0,25
183522,10,0,0,40
410913,9,0,0,40
252986,10,0,0,48
209464,9,0,0,35
52498,9,0,0,40
205051,6,0,0,40
200783,10,0,0,40
54732,10,0,0,20
389765,4,0,0,60
59590,9,0,0,20
37792,6,0,0,31
28572,10,4064,0,35
269512,13,0,0,40
175133,10,0,0,40
176634,12,0,0,40
164190,14,0,0,20
275110,9,0,0,80
192766,9,0,0,40
308296,9,0,0,20
50276,13,0,0,60
213260,9,0,0,40
191834,9,0,0,40
254547,10,0,0,30
143604,9,0,0,40
128363,10,0,0,30
313749,9,0,0,25
199416,13,0,0,40
200496,13,0,0,40
176924,6,0,0,38
29174,13,0,0,40
365996,13,0,0,6
71344,14,0,0,50
37913,13,0,0,40
99478,9,0,0,40
138852,9,0,0,40
274720,9,0,0,40
187901,10,0,1504,40
212783,9,0,0,38
207301,9,0,0,40
163385,10,0,0,35
243165,13,0,0,40
177083,14,0,0,35
162551,13,0,0,20
69758,12,0,0,40
332785,9,0,0,38
309580,14,0,0,40
144608,13,0,0,40
228238,9,0,0,40
38905,10,0,0,50
242984,13,0,0,50
348460,11,0,0,50
190044,13,15024,0,50
117387,7,0,0,20
436770,11,0,0,40
146154,9,0,0,40
247298,8,0,0,20
478380,7,0,0,25
240676,10,0,0,40
109854,9,0,0,40
205934,9,0,0,25
293196,9,7298,0,40
356250,15,0,0,35
161558,6,0,0,45
428499,7,0,1485,50
84119,10,0,2051,40
123429,13,0,0,45
256202,11,0,0,40
46868,14,0,0,40
193425,14,4386,0,40
188274,9,0,0,40
170017,13,0,0,40
48087,9,0,0,40
251854,10,0,0,40
110517,16,4064,0,40
214413,10,0,0,40
282612,11,0,0,40
136823,7,0,0,30
351161,10,0,0,40
240842,9,0,0,40
240917,7,0,0,35
236879,10,0,0,35
349341,13,0,0,60
96609,10,0,0,40
268840,10,0,0,16
38619,10,0,0,66
197418,9,0,0,20
282023,9,0,0,40
410034,13,0,1887,40
33124,9,0,0,14
294292,15,0,0,40
109621,12,0,0,40
222756,14,0,0,40
127388,8,0,0,25
45796,10,0,0,60
155659,9,0,0,36
175485,13,0,0,12
122066,9,0,0,35
159449,9,0,0,40
153082,9,0,0,30
90758,14,0,0,35
108658,9,0,0,40
195179,10,0,0,24
187161,10,0,0,25
156423,13,0,0,20
145636,14,0,1977,43
75235,9,5178,0,40
206600,8,0,0,40
119929,9,0,0,40
160724,13,0,0,45
200689,13,0,0,40
324922,9,0,0,50
202682,9,0,0,40
243580,13,0,0,48
269323,9,0,0,40
294400,9,0,0,38
26721,10,0,0,40
161460,13,0,0,30
234108,10,0,0,40
152596,9,0,0,40
170050,4,0,0,40
322999,10,0,0,20
229553,9,0,0,20
159938,9,2635,0,24
292353,4,0,0,40
105936,12,0,0,40
229826,9,0,0,40
143554,10,0,0,38
451996,9,0,0,40
116138,13,27828,0,60
257750,10,0,0,25
339358,3,0,0,45
277583,7,0,0,15
184756,10,0,0,16
130438,9,0,0,40
81107,10,0,0,80
37933,10,2174,0,40
125776,11,0,0,40
28856,4,0,0,55
133853,10,0,0,50
189551,9,0,0,40
86483,10,0,0,40
233796,10,7298,0,32
101272,9,0,0,32
187969,11,0,0,38
174201,10,0,0,40
96824,10,0,0,40
287927,9,15024,0,40
128272,10,0,0,40
153891,13,0,0,50
182342,10,0,0,40
303440,13,0,0,50
372682,10,0,0,40
143589,13,0,0,40
366900,9,0,0,40
29306,9,0,0,40
119793,10,0,0,50
430084,9,0,0,35
177675,10,0,0,65
249322,13,7688,0,50
96099,10,0,0,40
219318,9,0,0,35
286342,14,0,0,32
137367,13,0,0,44
282951,9,0,0,40
201686,7,0,0,4
213055,12,0,0,50
63910,9,0,0,40
93021,9,0,0,40
224531,13,0,0,50
359808,12,0,0,40
231287,10,0,0,40
185452,13,0,0,40
174864,9,0,0,55
191025,10,0,0,43
341187,13,0,0,50
386877,11,4650,0,40
459463,8,0,0,50
165922,9,0,0,50
172579,9,0,0,30
410351,10,0,0,40
456062,16,0,2415,55
164332,9,0,0,16
216481,10,0,0,40
173858,4,0,0,42
159550,9,0,0,40
198270,10,0,0,40
239708,7,0,0,55
257764,9,0,0,40
219814,5,0,0,35
267581,9,0,0,40
